borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
250,111,prinz2022,submitted,2017-08-17,2017-08-17,04:00:00,0,,
250,112,prinz2022,submitted,2017-08-17,2017-08-17,05:00:00,0,,
250,113,prinz2022,submitted,2017-08-17,2017-08-17,06:00:00,0,,
250,114,prinz2022,submitted,2017-08-17,2017-08-17,07:00:00,0,,
250,115,prinz2022,submitted,2017-08-17,2017-08-17,08:00:00,0,,
250,116,prinz2022,submitted,2017-08-17,2017-08-17,09:00:00,0,,
250,117,prinz2022,submitted,2017-08-17,2017-08-17,10:00:00,0,,
250,118,prinz2022,submitted,2017-08-17,2017-08-17,11:00:00,0,,
250,119,prinz2022,submitted,2017-08-17,2017-08-17,12:00:00,0,,
250,120,prinz2022,submitted,2017-08-17,2017-08-17,13:00:00,0,,
250,121,prinz2022,submitted,2017-08-17,2017-08-17,14:00:00,0,,
250,122,prinz2022,submitted,2017-08-17,2017-08-17,15:00:00,0,,
250,123,prinz2022,submitted,2017-08-17,2017-08-17,16:00:00,0,,
250,124,prinz2022,submitted,2017-08-17,2017-08-17,17:00:00,0,,
250,125,prinz2022,submitted,2017-08-17,2017-08-17,18:00:00,0,,
250,126,prinz2022,submitted,2017-08-17,2017-08-17,19:00:00,0,,
250,127,prinz2022,submitted,2017-08-17,2017-08-17,20:00:00,0,,
250,128,prinz2022,submitted,2017-08-17,2017-08-17,21:00:00,0,,
250,129,prinz2022,submitted,2017-08-17,2017-08-17,22:00:00,0,,
250,130,prinz2022,submitted,2017-08-17,2017-08-17,23:00:00,0,,
250,131,prinz2022,submitted,2017-08-18,2017-08-18,00:00:00,0,,
250,132,prinz2022,submitted,2017-08-18,2017-08-18,01:00:00,0,,
250,133,prinz2022,submitted,2017-08-18,2017-08-18,02:00:00,0,,
250,134,prinz2022,submitted,2017-08-18,2017-08-18,03:00:00,0,,
250,135,prinz2022,submitted,2017-08-18,2017-08-18,04:00:00,0,,
250,136,prinz2022,submitted,2017-08-18,2017-08-18,05:00:00,0,,
250,137,prinz2022,submitted,2017-08-18,2017-08-18,06:00:00,0,,
250,138,prinz2022,submitted,2017-08-18,2017-08-18,07:00:00,0,,
250,139,prinz2022,submitted,2017-08-18,2017-08-18,08:00:00,0,,
250,140,prinz2022,submitted,2017-08-18,2017-08-18,09:00:00,0,,
250,141,prinz2022,submitted,2017-08-18,2017-08-18,10:00:00,0,,
250,142,prinz2022,submitted,2017-08-18,2017-08-18,11:00:00,0,,
250,143,prinz2022,submitted,2017-08-18,2017-08-18,12:00:00,0,,
250,144,prinz2022,submitted,2017-08-18,2017-08-18,13:00:00,0,,
250,145,prinz2022,submitted,2017-08-18,2017-08-18,14:00:00,0,,
