borehole_id,profile_id,depth,temperature
244,18618,16.5,-1.313
244,18618,21.5,-1.219
244,18618,26.5,-0.727
244,18618,36.5,-0.25
244,18618,46.5,0.188
244,18618,56.5,0.438
244,18618,71.5,0.25
244,18618,81.5,0.664
244,18619,16.5,-1.305
244,18619,21.5,-1.195
244,18619,26.5,-0.711
244,18619,36.5,-0.25
244,18619,46.5,0.188
244,18619,56.5,0.438
244,18619,71.5,0.25
244,18619,81.5,0.688
244,18620,16.5,-1.313
244,18620,21.5,-1.227
244,18620,26.5,-0.727
244,18620,36.5,-0.25
244,18620,46.5,0.18
244,18620,56.5,0.438
244,18620,71.5,0.25
244,18620,81.5,0.688
244,18621,16.5,-1.313
244,18621,21.5,-1.211
244,18621,26.5,-0.742
244,18621,36.5,-0.25
244,18621,46.5,0.188
244,18621,56.5,0.438
244,18621,71.5,0.25
244,18621,81.5,0.688
244,18622,16.5,-1.313
244,18622,21.5,-1.195
244,18622,26.5,-0.711
244,18622,36.5,-0.25
244,18622,46.5,0.172
244,18622,56.5,0.438
244,18622,71.5,0.25
244,18622,81.5,0.68
244,18623,16.5,-1.313
244,18623,21.5,-1.211
244,18623,26.5,-0.727
244,18623,36.5,-0.25
244,18623,46.5,0.172
244,18623,56.5,0.438
244,18623,71.5,0.258
244,18623,81.5,0.688
244,18624,16.5,-1.313
244,18624,21.5,-1.203
244,18624,26.5,-0.711
244,18624,36.5,-0.25
244,18624,46.5,0.188
244,18624,56.5,0.438
244,18624,71.5,0.25
244,18624,81.5,0.68
244,18625,16.5,-1.313
244,18625,21.5,-1.195
244,18625,26.5,-0.727
244,18625,36.5,-0.258
244,18625,46.5,0.172
244,18625,56.5,0.438
244,18625,71.5,0.25
244,18625,81.5,0.688
244,18626,16.5,-1.313
244,18626,21.5,-1.219
244,18626,26.5,-0.711
244,18626,36.5,-0.25
244,18626,46.5,0.164
244,18626,56.5,0.438
244,18626,71.5,0.25
244,18626,81.5,0.68
244,18627,16.5,-1.313
244,18627,21.5,-1.227
244,18627,26.5,-0.719
244,18627,36.5,-0.25
244,18627,46.5,0.164
244,18627,56.5,0.438
244,18627,71.5,0.25
244,18627,81.5,0.688
244,18628,16.5,-1.297
244,18628,21.5,-1.234
244,18628,26.5,-0.711
244,18628,36.5,-0.25
244,18628,46.5,0.18
244,18628,56.5,0.438
244,18628,71.5,0.25
244,18628,81.5,0.688
244,18629,16.5,-1.313
244,18629,21.5,-1.211
244,18629,26.5,-0.719
244,18629,36.5,-0.25
244,18629,46.5,0.172
244,18629,56.5,0.438
244,18629,71.5,0.25
244,18629,81.5,0.688
244,18630,16.5,-1.313
244,18630,21.5,-1.203
244,18630,26.5,-0.734
244,18630,36.5,-0.25
244,18630,46.5,0.188
244,18630,56.5,0.438
244,18630,71.5,0.258
244,18630,81.5,0.68
244,18631,16.5,-1.32
244,18631,21.5,-1.211
244,18631,26.5,-0.742
244,18631,36.5,-0.25
244,18631,46.5,0.172
244,18631,56.5,0.438
244,18631,71.5,0.25
244,18631,81.5,0.68
244,18632,16.5,-1.313
244,18632,21.5,-1.211
244,18632,26.5,-0.734
244,18632,36.5,-0.25
244,18632,46.5,0.164
244,18632,56.5,0.438
244,18632,71.5,0.25
244,18632,81.5,0.672
244,18633,16.5,-1.313
244,18633,21.5,-1.219
244,18633,26.5,-0.734
244,18633,36.5,-0.25
244,18633,46.5,0.18
244,18633,56.5,0.438
244,18633,71.5,0.25
244,18633,81.5,0.68
244,18634,16.5,-1.313
244,18634,21.5,-1.227
244,18634,26.5,-0.734
244,18634,36.5,-0.258
244,18634,46.5,0.172
244,18634,56.5,0.438
244,18634,71.5,0.258
244,18634,81.5,0.688
244,18635,16.5,-1.313
244,18635,21.5,-1.211
244,18635,26.5,-0.727
244,18635,36.5,-0.25
244,18635,46.5,0.172
244,18635,56.5,0.438
244,18635,71.5,0.25
244,18635,81.5,0.68
244,18636,16.5,-1.313
244,18636,21.5,-1.219
244,18636,26.5,-0.711
244,18636,36.5,-0.258
244,18636,46.5,0.164
244,18636,56.5,0.438
