id,borehole_id,date_min,date_max,time,utc,equilibrated
19463,244,2011-09-06,2011-09-06,10:00:00,,False
19464,244,2011-09-06,2011-09-06,11:00:00,,False
19465,244,2011-09-06,2011-09-06,12:00:00,,False
19466,244,2011-09-06,2011-09-06,13:00:00,,False
19467,244,2011-09-06,2011-09-06,14:00:00,,False
19468,244,2011-09-06,2011-09-06,15:00:00,,False
19469,244,2011-09-06,2011-09-06,16:00:00,,False
19470,244,2011-09-06,2011-09-06,17:00:00,,False
19471,244,2011-09-06,2011-09-06,18:00:00,,False
19472,244,2011-09-06,2011-09-06,19:00:00,,False
19473,244,2011-09-06,2011-09-06,20:00:00,,False
19474,244,2011-09-06,2011-09-06,21:00:00,,False
19475,244,2011-09-06,2011-09-06,22:00:00,,False
19476,244,2011-09-06,2011-09-06,23:00:00,,False
19477,244,2011-09-07,2011-09-07,00:00:00,,False
19478,244,2011-09-07,2011-09-07,01:00:00,,False
19479,244,2011-09-07,2011-09-07,02:00:00,,False
19480,244,2011-09-07,2011-09-07,03:00:00,,False
19481,244,2011-09-07,2011-09-07,04:00:00,,False
19482,244,2011-09-07,2011-09-07,05:00:00,,False
19483,244,2011-09-07,2011-09-07,06:00:00,,False
19484,244,2011-09-07,2011-09-07,07:00:00,,False
19485,244,2011-09-07,2011-09-07,08:00:00,,False
19486,244,2011-09-07,2011-09-07,09:00:00,,False
19487,244,2011-09-07,2011-09-07,10:00:00,,False
19488,244,2011-09-07,2011-09-07,11:00:00,,False
19489,244,2011-09-07,2011-09-07,12:00:00,,False
19490,244,2011-09-07,2011-09-07,13:00:00,,False
19491,244,2011-09-07,2011-09-07,14:00:00,,False
19492,244,2011-09-07,2011-09-07,15:00:00,,False
19493,244,2011-09-07,2011-09-07,16:00:00,,False
19494,244,2011-09-07,2011-09-07,17:00:00,,False
19495,244,2011-09-07,2011-09-07,18:00:00,,False
19496,244,2011-09-07,2011-09-07,19:00:00,,False
19497,244,2011-09-07,2011-09-07,20:00:00,,False
19498,244,2011-09-07,2011-09-07,21:00:00,,False
19499,244,2011-09-07,2011-09-07,22:00:00,,False
19500,244,2011-09-07,2011-09-07,23:00:00,,False
19501,244,2011-09-08,2011-09-08,00:00:00,,False
19502,244,2011-09-08,2011-09-08,01:00:00,,False
19503,244,2011-09-08,2011-09-08,02:00:00,,False
19504,244,2011-09-08,2011-09-08,03:00:00,,False
19505,244,2011-09-08,2011-09-08,04:00:00,,False
19506,244,2011-09-08,2011-09-08,05:00:00,,False
