borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
244,258,flowers2022,submitted,2011-08-08,2011-08-08,08:00:00,,False,
244,259,flowers2022,submitted,2011-08-08,2011-08-08,09:00:00,,False,
244,260,flowers2022,submitted,2011-08-08,2011-08-08,10:00:00,,False,
244,261,flowers2022,submitted,2011-08-08,2011-08-08,11:00:00,,False,
244,262,flowers2022,submitted,2011-08-08,2011-08-08,12:00:00,,False,
244,263,flowers2022,submitted,2011-08-08,2011-08-08,13:00:00,,False,
244,264,flowers2022,submitted,2011-08-08,2011-08-08,14:00:00,,False,
244,265,flowers2022,submitted,2011-08-08,2011-08-08,15:00:00,,False,
244,266,flowers2022,submitted,2011-08-08,2011-08-08,16:00:00,,False,
244,267,flowers2022,submitted,2011-08-08,2011-08-08,17:00:00,,False,
244,268,flowers2022,submitted,2011-08-08,2011-08-08,18:00:00,,False,
244,269,flowers2022,submitted,2011-08-08,2011-08-08,19:00:00,,False,
244,270,flowers2022,submitted,2011-08-08,2011-08-08,20:00:00,,False,
244,271,flowers2022,submitted,2011-08-08,2011-08-08,21:00:00,,False,
244,272,flowers2022,submitted,2011-08-08,2011-08-08,22:00:00,,False,
244,273,flowers2022,submitted,2011-08-08,2011-08-08,23:00:00,,False,
244,274,flowers2022,submitted,2011-08-09,2011-08-09,00:00:00,,False,
244,275,flowers2022,submitted,2011-08-09,2011-08-09,01:00:00,,False,
244,276,flowers2022,submitted,2011-08-09,2011-08-09,02:00:00,,False,
244,277,flowers2022,submitted,2011-08-09,2011-08-09,03:00:00,,False,
244,278,flowers2022,submitted,2011-08-09,2011-08-09,04:00:00,,False,
244,279,flowers2022,submitted,2011-08-09,2011-08-09,05:00:00,,False,
244,280,flowers2022,submitted,2011-08-09,2011-08-09,06:00:00,,False,
244,281,flowers2022,submitted,2011-08-09,2011-08-09,07:00:00,,False,
244,282,flowers2022,submitted,2011-08-09,2011-08-09,08:00:00,,False,
244,283,flowers2022,submitted,2011-08-09,2011-08-09,09:00:00,,False,
244,284,flowers2022,submitted,2011-08-09,2011-08-09,10:00:00,,False,
244,285,flowers2022,submitted,2011-08-09,2011-08-09,11:00:00,,False,
244,286,flowers2022,submitted,2011-08-09,2011-08-09,12:00:00,,False,
244,287,flowers2022,submitted,2011-08-09,2011-08-09,13:00:00,,False,
244,288,flowers2022,submitted,2011-08-09,2011-08-09,14:00:00,,False,
244,289,flowers2022,submitted,2011-08-09,2011-08-09,15:00:00,,False,
244,290,flowers2022,submitted,2011-08-09,2011-08-09,16:00:00,,False,
244,291,flowers2022,submitted,2011-08-09,2011-08-09,17:00:00,,False,
244,292,flowers2022,submitted,2011-08-09,2011-08-09,18:00:00,,False,
244,293,flowers2022,submitted,2011-08-09,2011-08-09,19:00:00,,False,
244,294,flowers2022,submitted,2011-08-09,2011-08-09,20:00:00,,False,
244,295,flowers2022,submitted,2011-08-09,2011-08-09,21:00:00,,False,
244,296,flowers2022,submitted,2011-08-09,2011-08-09,22:00:00,,False,
244,297,flowers2022,submitted,2011-08-09,2011-08-09,23:00:00,,False,
244,298,flowers2022,submitted,2011-08-10,2011-08-10,00:00:00,,False,
244,299,flowers2022,submitted,2011-08-10,2011-08-10,01:00:00,,False,
